# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
1118          	smoothSolver	3.050800e-04	2.189070e-05	2	1.582350e-03	1.036230e-04	2	false	smoothSolver	2.217740e-04	2.450810e-06	2	true	GAMG	4.289590e-03	3.638830e-05	8	true	smoothSolver	9.757380e-05	8.177170e-06	1	true
1119          	smoothSolver	3.006150e-04	2.164200e-05	2	1.486050e-03	9.813650e-05	2	false	smoothSolver	2.195060e-04	2.428330e-06	2	true	GAMG	4.250950e-03	4.062560e-05	7	true	smoothSolver	9.560820e-05	8.035460e-06	1	true
1120          	smoothSolver	2.968310e-04	2.140380e-05	2	1.399050e-03	9.336530e-05	2	false	smoothSolver	2.178710e-04	2.406340e-06	2	true	GAMG	4.197280e-03	3.981140e-05	7	true	smoothSolver	9.548020e-05	7.914580e-06	1	true
1121          	smoothSolver	2.926560e-04	2.115190e-05	2	1.317640e-03	8.914090e-05	2	false	smoothSolver	2.150980e-04	2.383920e-06	2	true	GAMG	3.774800e-03	3.594030e-05	7	true	smoothSolver	9.179110e-05	7.749690e-06	1	true
1122          	smoothSolver	2.885590e-04	2.090910e-05	2	1.244740e-03	8.545230e-05	2	false	smoothSolver	2.127680e-04	2.361800e-06	2	true	GAMG	3.505350e-03	2.983360e-05	7	true	smoothSolver	8.964320e-05	7.600890e-06	1	true
1123          	smoothSolver	2.849030e-04	2.066990e-05	2	1.180490e-03	8.225440e-05	2	false	smoothSolver	2.105210e-04	2.340040e-06	2	true	GAMG	3.453130e-03	2.213470e-05	7	true	smoothSolver	8.765780e-05	7.458420e-06	1	true
1124          	smoothSolver	2.813380e-04	2.043460e-05	2	1.124680e-03	7.946850e-05	2	false	smoothSolver	2.083060e-04	2.318560e-06	2	true	GAMG	3.387460e-03	1.783450e-05	7	true	smoothSolver	8.570180e-05	7.322390e-06	1	true
1125          	smoothSolver	2.783540e-04	2.021030e-05	2	1.077050e-03	7.701320e-05	2	false	smoothSolver	2.067430e-04	2.297550e-06	2	true	GAMG	3.325350e-03	1.875850e-05	7	true	smoothSolver	8.564830e-05	7.210510e-06	1	true
1126          	smoothSolver	2.748920e-04	1.997630e-05	2	1.032980e-03	7.477060e-05	2	false	smoothSolver	2.040680e-04	2.276170e-06	2	true	GAMG	2.921420e-03	1.979230e-05	6	true	smoothSolver	8.211370e-05	7.058020e-06	1	true
1127          	smoothSolver	2.712510e-04	1.975490e-05	2	9.943960e-04	7.274180e-05	2	false	smoothSolver	2.018520e-04	2.255180e-06	2	true	GAMG	2.682770e-03	2.400810e-05	6	true	smoothSolver	8.017200e-05	6.923570e-06	1	true
1128          	smoothSolver	2.680110e-04	1.953650e-05	2	9.596740e-04	7.084060e-05	2	false	smoothSolver	1.997410e-04	2.234600e-06	2	true	GAMG	2.677660e-03	2.670450e-05	6	true	smoothSolver	7.843920e-05	6.798080e-06	1	true
1129          	smoothSolver	2.647970e-04	1.932040e-05	2	9.283660e-04	6.904640e-05	2	false	smoothSolver	1.976770e-04	2.214470e-06	2	true	GAMG	2.660690e-03	1.362400e-05	8	true	smoothSolver	7.676330e-05	6.679950e-06	1	true
1130          	smoothSolver	2.621810e-04	1.911470e-05	2	9.013070e-04	6.738940e-05	2	false	smoothSolver	1.962770e-04	2.194930e-06	2	true	GAMG	2.647560e-03	1.496620e-05	8	true	smoothSolver	7.703880e-05	6.588210e-06	1	true
1131          	smoothSolver	2.590150e-04	1.889540e-05	2	8.738690e-04	6.577850e-05	2	false	smoothSolver	1.937670e-04	2.175060e-06	2	true	GAMG	2.285010e-03	1.390310e-05	8	true	smoothSolver	7.384920e-05	6.456400e-06	1	true
1132          	smoothSolver	2.556670e-04	1.868780e-05	2	8.489680e-04	6.427860e-05	2	false	smoothSolver	1.917210e-04	2.155670e-06	2	true	GAMG	2.085090e-03	1.343270e-05	8	true	smoothSolver	7.224480e-05	6.343600e-06	1	true
1133          	smoothSolver	2.526970e-04	1.848380e-05	2	8.262110e-04	6.287120e-05	2	false	smoothSolver	1.897860e-04	2.136650e-06	2	true	GAMG	2.119950e-03	1.763760e-05	6	true	smoothSolver	7.085510e-05	6.240570e-06	1	true
1134          	smoothSolver	2.497430e-04	1.828220e-05	2	8.056530e-04	6.155650e-05	2	false	smoothSolver	1.879090e-04	2.118060e-06	2	true	GAMG	2.148350e-03	1.091720e-05	7	true	smoothSolver	6.951100e-05	6.145140e-06	1	true
1135          	smoothSolver	2.473720e-04	1.808970e-05	2	7.881400e-04	6.036770e-05	2	false	smoothSolver	1.866910e-04	2.100150e-06	2	true	GAMG	2.172140e-03	1.405530e-05	7	true	smoothSolver	7.009120e-05	6.075700e-06	1	true
1136          	smoothSolver	2.444760e-04	1.788480e-05	2	7.692520e-04	5.919560e-05	2	false	smoothSolver	1.843700e-04	2.081990e-06	2	true	GAMG	1.846150e-03	1.290780e-05	7	true	smoothSolver	6.720000e-05	5.966030e-06	1	true
1137          	smoothSolver	2.413720e-04	1.769070e-05	2	7.520380e-04	5.812850e-05	2	false	smoothSolver	1.825110e-04	2.064310e-06	2	true	GAMG	1.680190e-03	1.305970e-05	7	true	smoothSolver	6.589110e-05	5.874840e-06	1	true
1138          	smoothSolver	2.386300e-04	1.749870e-05	2	7.360960e-04	5.712370e-05	2	false	smoothSolver	1.807580e-04	2.046990e-06	2	true	GAMG	1.740940e-03	1.338650e-05	7	true	smoothSolver	6.478940e-05	5.792490e-06	1	true
1139          	smoothSolver	2.359080e-04	1.730820e-05	2	7.218230e-04	5.618400e-05	2	false	smoothSolver	1.790710e-04	2.030030e-06	2	true	GAMG	1.796950e-03	1.363370e-05	7	true	smoothSolver	6.372670e-05	5.717270e-06	1	true
1140          	smoothSolver	2.337340e-04	1.712640e-05	2	7.097320e-04	5.529510e-05	2	false	smoothSolver	1.780450e-04	2.013710e-06	2	true	GAMG	1.847200e-03	1.396270e-05	7	true	smoothSolver	6.457640e-05	5.667550e-06	1	true
1141          	smoothSolver	2.310050e-04	1.693000e-05	2	6.957090e-04	5.440260e-05	2	false	smoothSolver	1.759180e-04	1.997210e-06	2	true	GAMG	1.539180e-03	1.286630e-05	7	true	smoothSolver	6.195630e-05	5.576770e-06	1	true
1142          	smoothSolver	2.280580e-04	1.674380e-05	2	6.830160e-04	5.358240e-05	2	false	smoothSolver	1.742500e-04	1.981260e-06	2	true	GAMG	1.390320e-03	1.274360e-05	7	true	smoothSolver	6.091150e-05	5.504100e-06	1	true
1143          	smoothSolver	2.254590e-04	1.655920e-05	2	6.712600e-04	5.280390e-05	2	false	smoothSolver	1.726850e-04	1.965630e-06	2	true	GAMG	1.462680e-03	1.290490e-05	7	true	smoothSolver	6.005970e-05	5.439600e-06	1	true
1144          	smoothSolver	2.228670e-04	1.637540e-05	2	6.607110e-04	5.206540e-05	2	false	smoothSolver	1.711800e-04	1.950390e-06	2	true	GAMG	1.523770e-03	1.285260e-05	7	true	smoothSolver	5.924650e-05	5.381690e-06	1	true
1145          	smoothSolver	2.208100e-04	1.620030e-05	2	6.520360e-04	5.135800e-05	2	false	smoothSolver	1.703360e-04	1.935740e-06	2	true	GAMG	1.584130e-03	1.314640e-05	7	true	smoothSolver	6.033240e-05	5.348490e-06	1	true
1146          	smoothSolver	2.181980e-04	1.601130e-05	2	6.411810e-04	5.062760e-05	2	false	smoothSolver	1.683920e-04	1.920790e-06	2	true	GAMG	1.286130e-03	1.089560e-05	7	true	smoothSolver	5.793910e-05	5.273570e-06	1	true
1147          	smoothSolver	2.153600e-04	1.583210e-05	2	6.311380e-04	4.994130e-05	2	false	smoothSolver	1.669060e-04	1.906440e-06	2	true	GAMG	1.145200e-03	1.053600e-05	7	true	smoothSolver	5.710640e-05	5.216120e-06	1	true
1148          	smoothSolver	2.128680e-04	1.565510e-05	2	6.216480e-04	4.927370e-05	2	false	smoothSolver	1.655200e-04	1.892480e-06	2	true	GAMG	1.223790e-03	1.080970e-05	7	true	smoothSolver	5.645840e-05	5.166180e-06	1	true
1149          	smoothSolver	2.103840e-04	1.547930e-05	2	6.130760e-04	4.862570e-05	2	false	smoothSolver	1.641890e-04	1.878840e-06	2	true	GAMG	1.292350e-03	1.080180e-05	7	true	smoothSolver	5.583790e-05	5.122020e-06	1	true
1150          	smoothSolver	2.084370e-04	1.531230e-05	2	6.059710e-04	4.799210e-05	2	false	smoothSolver	1.635060e-04	1.865690e-06	2	true	GAMG	1.357650e-03	1.163490e-05	7	true	smoothSolver	5.710680e-05	5.101720e-06	1	true
1151          	smoothSolver	2.059360e-04	1.513160e-05	2	5.963780e-04	4.732230e-05	2	false	smoothSolver	1.617270e-04	1.852200e-06	2	true	GAMG	1.064060e-03	8.787290e-06	7	true	smoothSolver	5.489110e-05	5.039110e-06	1	true
1152          	smoothSolver	2.032090e-04	1.496110e-05	2	5.874200e-04	4.669170e-05	2	false	smoothSolver	1.604050e-04	1.839210e-06	2	true	GAMG	9.297950e-04	8.083400e-06	7	true	smoothSolver	5.422030e-05	4.993200e-06	1	true
1153          	smoothSolver	2.008290e-04	1.479240e-05	2	5.789060e-04	4.607740e-05	2	false	smoothSolver	1.591740e-04	1.826600e-06	2	true	GAMG	1.017520e-03	8.837150e-06	7	true	smoothSolver	5.372560e-05	4.953930e-06	1	true
1154          	smoothSolver	1.984610e-04	1.462510e-05	2	5.712010e-04	4.548190e-05	2	false	smoothSolver	1.579930e-04	1.814350e-06	2	true	GAMG	1.093900e-03	9.207730e-06	7	true	smoothSolver	5.324460e-05	4.919920e-06	1	true
1155          	smoothSolver	1.966330e-04	1.446670e-05	2	5.649230e-04	4.489990e-05	2	false	smoothSolver	1.574540e-04	1.802570e-06	2	true	GAMG	1.167950e-03	1.054170e-05	7	true	smoothSolver	5.464000e-05	4.909240e-06	1	true
1156          	smoothSolver	1.942460e-04	1.429460e-05	2	5.560990e-04	4.428100e-05	2	false	smoothSolver	1.558100e-04	1.790440e-06	2	true	GAMG	8.862030e-04	4.784780e-06	7	true	smoothSolver	5.254980e-05	4.855700e-06	1	true
1157          	smoothSolver	1.916400e-04	1.413270e-05	2	5.480440e-04	4.371290e-05	2	false	smoothSolver	1.546190e-04	1.778710e-06	2	true	GAMG	7.608710e-04	5.090300e-06	8	true	smoothSolver	5.199600e-05	4.818340e-06	1	true
1158          	smoothSolver	1.893850e-04	1.397290e-05	2	5.402800e-04	4.314890e-05	2	false	smoothSolver	1.535270e-04	1.767320e-06	2	true	GAMG	8.572060e-04	5.113010e-06	7	true	smoothSolver	5.160960e-05	4.786850e-06	1	true
1159          	smoothSolver	1.871340e-04	1.381450e-05	2	5.332850e-04	4.260400e-05	2	false	smoothSolver	1.524770e-04	1.756270e-06	2	true	GAMG	9.445570e-04	7.191090e-06	7	true	smoothSolver	5.122830e-05	4.760100e-06	1	true
1160          	smoothSolver	1.854300e-04	1.366490e-05	2	5.275870e-04	4.206060e-05	2	false	smoothSolver	1.520630e-04	1.745720e-06	2	true	GAMG	1.027580e-03	9.495480e-06	7	true	smoothSolver	5.271500e-05	4.756060e-06	1	true
1161          	smoothSolver	1.831710e-04	1.350190e-05	2	5.192940e-04	4.147650e-05	2	false	smoothSolver	1.505390e-04	1.734780e-06	2	true	GAMG	7.551360e-04	4.989580e-06	8	true	smoothSolver	5.071180e-05	4.708700e-06	1	true
1162          	smoothSolver	1.806880e-04	1.334890e-05	2	5.117210e-04	4.093930e-05	2	false	smoothSolver	1.494600e-04	1.724220e-06	2	true	GAMG	6.400000e-04	5.514940e-06	8	true	smoothSolver	5.023540e-05	4.676910e-06	1	true
1163          	smoothSolver	1.785570e-04	1.319810e-05	2	5.045670e-04	4.041840e-05	2	false	smoothSolver	1.484760e-04	1.713950e-06	2	true	GAMG	7.447660e-04	5.160650e-06	8	true	smoothSolver	4.991720e-05	4.650270e-06	1	true
1164          	smoothSolver	1.764350e-04	1.304870e-05	2	4.982060e-04	3.991590e-05	2	false	smoothSolver	1.475390e-04	1.703980e-06	2	true	GAMG	8.381850e-04	6.482740e-06	7	true	smoothSolver	4.959700e-05	4.627720e-06	1	true
1165          	smoothSolver	1.748550e-04	1.290810e-05	2	4.932320e-04	3.942380e-05	2	false	smoothSolver	1.472350e-04	1.694480e-06	2	true	GAMG	9.277870e-04	8.946050e-06	7	true	smoothSolver	5.113800e-05	4.626900e-06	1	true
1166          	smoothSolver	1.727180e-04	1.275390e-05	2	4.856210e-04	3.888790e-05	2	false	smoothSolver	1.458170e-04	1.684610e-06	2	true	GAMG	6.635010e-04	4.924830e-06	8	true	smoothSolver	4.918030e-05	4.582070e-06	1	true
1167          	smoothSolver	1.703630e-04	1.261040e-05	2	4.786200e-04	3.839140e-05	2	false	smoothSolver	1.448390e-04	1.675120e-06	2	true	GAMG	5.528570e-04	5.255060e-06	8	true	smoothSolver	4.874030e-05	4.552220e-06	1	true
1168          	smoothSolver	1.683610e-04	1.246920e-05	2	4.719560e-04	3.790530e-05	2	false	smoothSolver	1.439460e-04	1.665840e-06	2	true	GAMG	6.622790e-04	5.045220e-06	8	true	smoothSolver	4.845520e-05	4.527080e-06	1	true
1169          	smoothSolver	1.663640e-04	1.232930e-05	2	4.660790e-04	3.743790e-05	2	false	smoothSolver	1.431000e-04	1.656840e-06	2	true	GAMG	7.612550e-04	6.196980e-06	7	true	smoothSolver	4.816330e-05	4.505710e-06	1	true
1170          	smoothSolver	1.649180e-04	1.219890e-05	2	4.616090e-04	3.698180e-05	2	false	smoothSolver	1.428910e-04	1.648280e-06	2	true	GAMG	8.542320e-04	8.328250e-06	7	true	smoothSolver	4.972290e-05	4.505900e-06	1	true
1171          	smoothSolver	1.629170e-04	1.205500e-05	2	4.545060e-04	3.648260e-05	2	false	smoothSolver	1.415650e-04	1.639340e-06	2	true	GAMG	5.935010e-04	4.722760e-06	8	true	smoothSolver	4.778540e-05	4.461820e-06	1	true
1172          	smoothSolver	1.606880e-04	1.192180e-05	2	4.479840e-04	3.601970e-05	2	false	smoothSolver	1.406750e-04	1.630790e-06	2	true	GAMG	4.877660e-04	4.757190e-06	8	true	smoothSolver	4.736130e-05	4.432360e-06	1	true
1173          	smoothSolver	1.588260e-04	1.179120e-05	2	4.418500e-04	3.557050e-05	2	false	smoothSolver	1.398680e-04	1.622420e-06	2	true	GAMG	6.012320e-04	3.749360e-06	7	true	smoothSolver	4.708730e-05	4.407360e-06	1	true
1174          	smoothSolver	1.569730e-04	1.166220e-05	2	4.365890e-04	3.514180e-05	2	false	smoothSolver	1.391010e-04	1.614320e-06	2	true	GAMG	7.038570e-04	6.523050e-06	7	true	smoothSolver	4.680340e-05	4.386010e-06	1	true
1175          	smoothSolver	1.556730e-04	1.154260e-05	2	4.327310e-04	3.471720e-05	2	false	smoothSolver	1.389690e-04	1.606610e-06	2	true	GAMG	7.999220e-04	7.940410e-06	7	true	smoothSolver	4.836710e-05	4.386050e-06	1	true
1176          	smoothSolver	1.538280e-04	1.140940e-05	2	4.261710e-04	3.424200e-05	2	false	smoothSolver	1.377290e-04	1.598490e-06	2	true	GAMG	5.448700e-04	5.339430e-06	6	true	smoothSolver	4.643720e-05	4.341880e-06	1	true
1177          	smoothSolver	1.517710e-04	1.128700e-05	2	4.201480e-04	3.379790e-05	2	false	smoothSolver	1.369210e-04	1.590760e-06	2	true	GAMG	4.456630e-04	4.292520e-06	9	true	smoothSolver	4.601690e-05	4.312340e-06	1	true
1178          	smoothSolver	1.500700e-04	1.116650e-05	2	4.144160e-04	3.335970e-05	2	false	smoothSolver	1.361960e-04	1.583270e-06	2	true	GAMG	5.637370e-04	5.372850e-06	8	true	smoothSolver	4.574640e-05	4.287360e-06	1	true
1179          	smoothSolver	1.483840e-04	1.104770e-05	2	4.093980e-04	3.293540e-05	2	false	smoothSolver	1.355040e-04	1.575980e-06	2	true	GAMG	6.719850e-04	6.672550e-06	7	true	smoothSolver	4.546670e-05	4.266020e-06	1	true
1180          	smoothSolver	1.472510e-04	1.093830e-05	2	4.055940e-04	3.250890e-05	2	false	smoothSolver	1.354420e-04	1.569100e-06	2	true	GAMG	7.743330e-04	7.663090e-06	7	true	smoothSolver	4.703280e-05	4.266010e-06	1	true
1181          	smoothSolver	1.455640e-04	1.081550e-05	2	3.991020e-04	3.203890e-05	2	false	smoothSolver	1.342690e-04	1.561740e-06	2	true	GAMG	5.253020e-04	4.249220e-06	7	true	smoothSolver	4.510650e-05	4.221780e-06	1	true
1182          	smoothSolver	1.436610e-04	1.070360e-05	2	3.931790e-04	3.160710e-05	2	false	smoothSolver	1.335340e-04	1.554690e-06	2	true	GAMG	4.292500e-04	2.067340e-06	8	true	smoothSolver	4.468980e-05	4.192340e-06	1	true
1183          	smoothSolver	1.421160e-04	1.059410e-05	2	3.875920e-04	3.118920e-05	2	false	smoothSolver	1.328770e-04	1.547860e-06	2	true	GAMG	5.489260e-04	3.155880e-06	9	true	smoothSolver	4.442270e-05	4.167370e-06	1	true
1184          	smoothSolver	1.405810e-04	1.048600e-05	2	3.826850e-04	3.078350e-05	2	false	smoothSolver	1.322510e-04	1.541270e-06	2	true	GAMG	6.577930e-04	6.357260e-06	7	true	smoothSolver	4.414560e-05	4.146010e-06	1	true
1185          	smoothSolver	1.395970e-04	1.038730e-05	2	3.790280e-04	3.037910e-05	2	false	smoothSolver	1.322490e-04	1.535020e-06	2	true	GAMG	7.597930e-04	7.248300e-06	7	true	smoothSolver	4.571350e-05	4.146020e-06	1	true
1186          	smoothSolver	1.380570e-04	1.027490e-05	2	3.727260e-04	2.993510e-05	2	false	smoothSolver	1.311340e-04	1.528270e-06	2	true	GAMG	5.111970e-04	4.763920e-06	7	true	smoothSolver	4.379260e-05	4.101870e-06	1	true
1187          	smoothSolver	1.362980e-04	1.017320e-05	2	3.670250e-04	2.953230e-05	2	false	smoothSolver	1.304510e-04	1.521810e-06	2	true	GAMG	4.150540e-04	3.995900e-06	7	true	smoothSolver	4.337890e-05	4.072420e-06	1	true
1188          	smoothSolver	1.348950e-04	1.007360e-05	2	3.616830e-04	2.914480e-05	2	false	smoothSolver	1.298490e-04	1.515480e-06	2	true	GAMG	5.339680e-04	3.161360e-06	9	true	smoothSolver	4.311590e-05	4.047390e-06	1	true
1189          	smoothSolver	1.334990e-04	9.975310e-06	2	3.571660e-04	2.878080e-05	2	false	smoothSolver	1.292780e-04	1.509330e-06	2	true	GAMG	6.418840e-04	6.197600e-06	7	true	smoothSolver	4.284090e-05	4.025970e-06	1	true
1190          	smoothSolver	1.326480e-04	9.885960e-06	2	3.539600e-04	2.842200e-05	2	false	smoothSolver	1.293230e-04	1.503550e-06	2	true	GAMG	7.430610e-04	7.026170e-06	7	true	smoothSolver	4.440980e-05	4.025890e-06	1	true
1191          	smoothSolver	1.312390e-04	9.782790e-06	2	3.481260e-04	2.802440e-05	2	false	smoothSolver	1.282520e-04	1.497250e-06	2	true	GAMG	4.947240e-04	4.873970e-06	7	true	smoothSolver	4.249210e-05	3.981670e-06	1	true
1192          	smoothSolver	1.296080e-04	9.690000e-06	2	3.429140e-04	2.766860e-05	2	false	smoothSolver	1.276090e-04	1.491170e-06	2	true	GAMG	3.983570e-04	2.342470e-06	9	true	smoothSolver	4.208110e-05	3.952170e-06	1	true
1193          	smoothSolver	1.283290e-04	9.599090e-06	2	3.381440e-04	2.733320e-05	2	false	smoothSolver	1.270420e-04	1.485200e-06	2	true	GAMG	5.165630e-04	2.986570e-06	9	true	smoothSolver	4.181880e-05	3.927160e-06	1	true
1194          	smoothSolver	1.270540e-04	9.509270e-06	2	3.341350e-04	2.701510e-05	2	false	smoothSolver	1.265070e-04	1.479390e-06	2	true	GAMG	6.240960e-04	5.810740e-06	7	true	smoothSolver	4.154540e-05	3.905790e-06	1	true
1195          	smoothSolver	1.263220e-04	9.428190e-06	2	3.314580e-04	2.670260e-05	2	false	smoothSolver	1.265870e-04	1.473900e-06	2	true	GAMG	7.249640e-04	6.581850e-06	7	true	smoothSolver	4.311450e-05	3.905770e-06	1	true
1196          	smoothSolver	1.250280e-04	9.332990e-06	2	3.261770e-04	2.635290e-05	2	false	smoothSolver	1.255490e-04	1.467950e-06	2	true	GAMG	4.771180e-04	4.617580e-06	7	true	smoothSolver	4.119820e-05	3.861640e-06	1	true
1197          	smoothSolver	1.235070e-04	9.247890e-06	2	3.215400e-04	2.604540e-05	2	false	smoothSolver	1.249390e-04	1.462210e-06	2	true	GAMG	3.809380e-04	2.238780e-06	9	true	smoothSolver	4.078830e-05	3.832230e-06	1	true
1198          	smoothSolver	1.223360e-04	9.164400e-06	2	3.173640e-04	2.575970e-05	2	false	smoothSolver	1.244000e-04	1.456560e-06	2	true	GAMG	4.986100e-04	2.760440e-06	9	true	smoothSolver	4.052730e-05	3.807310e-06	1	true
1199          	smoothSolver	1.211650e-04	9.081730e-06	2	3.139780e-04	2.549230e-05	2	false	smoothSolver	1.238890e-04	1.451030e-06	2	true	GAMG	6.055970e-04	5.438350e-06	7	true	smoothSolver	4.025590e-05	3.786050e-06	1	true
1200          	smoothSolver	1.205330e-04	9.007530e-06	2	3.119450e-04	2.523160e-05	2	false	smoothSolver	1.240010e-04	1.445830e-06	2	true	GAMG	7.059880e-04	6.275310e-06	7	true	smoothSolver	4.182490e-05	3.786160e-06	1	true
1201          	smoothSolver	1.193350e-04	8.918910e-06	2	3.073050e-04	2.493230e-05	2	false	smoothSolver	1.229900e-04	1.440100e-06	2	true	GAMG	4.584280e-04	4.266330e-06	7	true	smoothSolver	3.991240e-05	3.742220e-06	1	true
1202          	smoothSolver	1.179070e-04	8.840160e-06	2	3.032930e-04	2.467450e-05	2	false	smoothSolver	1.224070e-04	1.434690e-06	2	true	GAMG	3.621360e-04	3.506620e-06	8	true	smoothSolver	3.950530e-05	3.713010e-06	1	true
1203          	smoothSolver	1.168240e-04	8.762800e-06	2	2.997120e-04	2.443470e-05	2	false	smoothSolver	1.218940e-04	1.429330e-06	2	true	GAMG	4.797560e-04	4.594560e-06	8	true	smoothSolver	3.924700e-05	3.688320e-06	1	true
1204          	smoothSolver	1.157390e-04	8.686000e-06	2	2.969170e-04	2.421260e-05	2	false	smoothSolver	1.214080e-04	1.424090e-06	2	true	GAMG	5.868020e-04	5.032350e-06	7	true	smoothSolver	3.897950e-05	3.667350e-06	1	true
1205          	smoothSolver	1.151900e-04	8.617480e-06	2	2.954950e-04	2.399820e-05	2	false	smoothSolver	1.215420e-04	1.419130e-06	2	true	GAMG	6.870650e-04	5.968740e-06	7	true	smoothSolver	4.055010e-05	3.667710e-06	1	true
1206          	smoothSolver	1.140710e-04	8.534290e-06	2	2.914330e-04	2.374310e-05	2	false	smoothSolver	1.205600e-04	1.413620e-06	2	true	GAMG	4.398190e-04	3.865010e-06	7	true	smoothSolver	3.864330e-05	3.624100e-06	1	true
1207          	smoothSolver	1.127190e-04	8.460750e-06	2	2.879880e-04	2.352730e-05	2	false	smoothSolver	1.200030e-04	1.408410e-06	2	true	GAMG	3.434270e-04	3.326400e-06	7	true	smoothSolver	3.824010e-05	3.595210e-06	1	true
1208          	smoothSolver	1.117100e-04	8.388400e-06	2	2.849040e-04	2.332390e-05	2	false	smoothSolver	1.195160e-04	1.403320e-06	2	true	GAMG	4.610670e-04	4.464030e-06	7	true	smoothSolver	3.798540e-05	3.570830e-06	1	true
1209          	smoothSolver	1.106950e-04	8.316490e-06	2	2.826200e-04	2.313890e-05	2	false	smoothSolver	1.190530e-04	1.398350e-06	2	true	GAMG	5.682930e-04	4.634150e-06	7	true	smoothSolver	3.772070e-05	3.550150e-06	1	true
1210          	smoothSolver	1.102120e-04	8.252500e-06	2	2.817610e-04	2.296600e-05	2	false	smoothSolver	1.192050e-04	1.393640e-06	2	true	GAMG	6.686310e-04	5.880470e-06	7	true	smoothSolver	3.929370e-05	3.550840e-06	1	true
1211          	smoothSolver	1.091560e-04	8.173680e-06	2	2.782150e-04	2.274850e-05	2	false	smoothSolver	1.182420e-04	1.388360e-06	2	true	GAMG	4.215970e-04	3.537350e-06	7	true	smoothSolver	3.739220e-05	3.507560e-06	1	true
1212          	smoothSolver	1.078650e-04	8.104330e-06	2	2.752650e-04	2.256890e-05	2	false	smoothSolver	1.177080e-04	1.383330e-06	2	true	GAMG	3.255500e-04	2.967800e-06	7	true	smoothSolver	3.699280e-05	3.479010e-06	1	true
1213          	smoothSolver	1.069130e-04	8.036040e-06	2	2.726750e-04	2.240130e-05	2	false	smoothSolver	1.172450e-04	1.378420e-06	2	true	GAMG	4.431120e-04	4.214690e-06	7	true	smoothSolver	3.674230e-05	3.455010e-06	1	true
1214          	smoothSolver	1.059530e-04	7.967880e-06	2	2.707910e-04	2.224430e-05	2	false	smoothSolver	1.168050e-04	1.373630e-06	2	true	GAMG	5.505170e-04	4.370120e-06	7	true	smoothSolver	3.648170e-05	3.434690e-06	1	true
